"name","brand","price","mrp","imgLink","rating","totalRatings","totalReviews","web_url","resolution","display","speaker","operating_system","model_number","screen_size"
"Panasonic 105 cm (42 Inches) Android Smart Full HD LED TV Viera TH-42JS660DX (Black)","Panasonic","₹37548.00","₹43990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009824768_437Wx649H_202107292241561.jpeg",0,0,0,"https://www.tatacliq.com/panasonic-105-cm-42-inches-android-smart-full-hd-led-tv-viera-th-42js660dx-black/p-mp000000009824768","Resolution: 1920 x 1080 Pixels","Display Feature: Flat Panel | Full HD | 2K HDR","Sound Output: 20W| Built-In Speakers | Dolby Digital | Audio Booster Plus | Noise Reduction","Operating System: Android | Miraie App","TH-42JS660DX","Screen Size: 42 inch"
"LG 121.92 cm (48 Inches) Smart 4K Ultra HD OLED TV OLED48CXPTA (2021 Model, Black) 3 Year Warranty","LG","₹117078.00","₹199990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009828738_437Wx649H_202107292242021.jpeg",0,0,0,"https://www.tatacliq.com/lg-121-92-cm-48-inches-smart-4k-ultra-hd-oled-tv-oled48cxpta-2021-model-black-3-year-warranty/p-mp000000009828738","Resolution: 3840 x 2160 pixels","Display Feature: Self-lighting OLED|True Cinema Experience|Dolby Vision IQ|Eye Comfort Display|OLED Motion Pro|HDR|HDR 10 Pro|HLG|Quad Step NR","Speaker Output: 40W|Dolby Atmos|Sub Woofer|AI Acoustic Tuning|OLED Surround Sound|AI Sound Pro|Clear Voice IV|Bluetooth Surround Ready","Operating System: LG webOS|AI ThinQ|Ultimate Gaming Experience|Sports Alert|Amazon Alexa|Google Assistant|Apple Airplay 2|Apple HomeKit|Home Dashboard","OLED48CXPTA","Screen Size: 48 inch"
"Philips 80 cm (32 Inches) Smart HD Ready LED TV 6800 32PHT6815/94 (Black)","Philips","₹18999.00","₹24990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009677014_437Wx649H_202105301714411.jpeg",0,0,0,"https://www.tatacliq.com/philips-80-cm-32-inches-smart-hd-ready-led-tv-6800-32pht6815-94-black/p-mp000000009677014","Resolution: 1366 x 768 Pixels | Refresh Rate: 60Hz","Display Features: Pixel Plus HD | HDR10 | HLG (Hybrid Log Gamma)","Sound Output: 12W | 5 Band Equalizer | Clear Dialogue | Auto Volume Leveler | Dynamic Surround","Operating System: Linux (SAPHI) | Screen Mirroring","32PHT6815/94",
"Lloyd 80 cm (32 Inches) Smart HD Ready LED TV 32HS451 (Black)","Lloyd","₹18490.00","₹26890.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010665057_437Wx649H_202109211731211.jpeg",0,0,0,"https://www.tatacliq.com/lloyd-80-cm-32-inches-smart-hd-ready-led-tv-32hs451-black/p-mp000000010665057","Resolution : 1366 x 768 Pixels","Display Feature: A+ Grade Panel|178 degree Viewing Angle|","Speaker Output: 20W|Immersive Audio","Operating System: Linux|Screen Mirroring|Smart TV","32HS451",
"Panasonic 108 cm (43 Inches) Android Smart 4K Ultra HD LED TV Viera TH-43JX660DX (2021 Model, Black)","Panasonic","₹41990.00","₹51990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010042632_437Wx649H_202107202304181.jpeg",0,0,0,"https://www.tatacliq.com/panasonic-108-cm-43-inches-android-smart-4k-ultra-hd-led-tv-viera-th-43jx660dx-2021-model-black/p-mp000000010042632","Resolution: 3840 x 2160 pixels | Refresh Rate: 60Hz","Display Feature: HDR 10 | HDR10+ | HLG","Sound Output: 20W | Dolby Audio | Audio Booster Plus | Audio Booster Plus","Operating System: Android | Hexa Chroma Drive","TH-43JX660DX","Screen Size: 43 inch"
"Kodak 164 cm (65 Inches) Smart 4K UHD LED TV 65CA0101 (2021 Model, Black) With Dolby Digital Plus","Kodak","₹53999.00","₹70499.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000008988779_437Wx649H_202107292229041.jpeg",4.71,14,5,"https://www.tatacliq.com/kodak-164-cm-65-inches-smart-4k-uhd-led-tv-65ca0101-2021-model-black-with-dolby-digital-plus/p-mp000000008988779","Resolution: 3840 x 2160 pixels    Refresh Rate: 60 Hz","Display Features : HDR10    HLG    178 Degree Viewing Angle","Speaker Output : 30W    Dolby Digital Plus    DTS Trusurround    Automatic Volume Level    Audio Equalizer","Operating System : Android 10.0    Google Assistant    Google Chromecast+","65CA0101","Screen Size: 65 inch"
"LG 139.7 cm (55 Inches) Smart Ultra HD 4K OLED TV OLED55B1PTZ (2021, Silver & Black) 3 Year Warranty","LG","₹124885.00","₹209990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010465546_437Wx649H_202108312008401.jpeg",0,0,0,"https://www.tatacliq.com/lg-139-7-cm-55-inches-smart-ultra-hd-4k-oled-tv-oled55b1ptz-2021-silver-black-3-year-warranty/p-mp000000010465546","Resolution : 3840 x 2160 Pixels","Display Feature: ?7 Gen4 Processor 4K HDR Dolby Vision IQ HDR 10 Pro HLG Active Noise Reduction Wide Color Gamut True Color Accuracy Motion Pro","Sound Output: 40W Sub Woofer Dolby Atmos AI Sound AI Acoustic Tuning Clear Voice III Bluetooth Audio Playback TV Sound Mode Share","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 AI Brightness Control Home Dashboard Sports Alert Content Store","OLED55B1PTZ","Screen Size: 55 inch"
"LG 139.7 cm (55 Inches) Smart Ultra HD 4K Nanocell TV 55NANO83TPZ (2021, Black) 3 Year Warranty","LG","₹96965.00","₹149990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010542341_437Wx649H_202109091926051.jpeg",0,0,0,"https://www.tatacliq.com/lg-139-7-cm-55-inches-smart-ultra-hd-4k-nanocell-tv-55nano83tpz-2021-black-3-year-warranty/p-mp000000010542341","Resolution : 3840 x 2160 Pixels   Refresh Rate : 60 Hz","Display Features: Real 4K NanoCell Display Intelligent Quad Core Processor 4K Active HDR HDR 10 Pro HLG Wide Color Gamut True Color Accuracy","Speaker Output: 20W AI Sound AI Acoustic Tuning Clear Voice III Bluetooth Audio Playback TV Sound Mode Share","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 Home Dashboard LG Content Store Sports Alert","55NANO83TPZ",
"LG 190.5 cm (75 Inches) Smart Ultra HD 4K LED TV 75NANO75TPZ (2021 Model, Black)","LG","₹209975.00","₹329990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010542508_437Wx649H_202109091933561.jpeg",0,0,0,"https://www.tatacliq.com/lg-190-5-cm-75-inches-smart-ultra-hd-4k-led-tv-75nano75tpz-2021-model-black/p-mp000000010542508","Resolution : 3840 x 2160 Pixels | Refresh Rate : 60 Hz","Display Features: Real 4K NanoCell Display|Intelligent Quad Core Processor 4K|Active HDR|HDR 10 Pro|HLG|Wide Color Gamut|True Color Accuracy","Speaker Output: 20W|AI Sound|AI Acoustic Tuning|Clear Voice III|Bluetooth Audio Playback|TV Sound Mode Share","Operating System: LG webOS|LG AI ThinQ|Google Assistant|Amazon Alexa|Apple Airplay 2|Home Dashboard|LG Content Store|Sports Alert","75NANO75TPZ","Screen Size: 75 inch"
"LG 165.1 cm (65 Inches) Smart Ultra HD 4K LED TV 65UP7740PTZ (2021 Model, Black) 3 Year Warranty","LG","₹93138.00","₹129990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010542352_437Wx649H_202109091926151.jpeg",4,1,1,"https://www.tatacliq.com/lg-165-1-cm-65-inches-smart-ultra-hd-4k-led-tv-65up7740ptz-2021-model-black-3-year-warranty/p-mp000000010542352","Resolution : 3840 x 2160 Pixels   Refresh Rate : 60 Hz","Display Features: Intelligent Quad Core Processor 4K Active HDR HDR 10 Pro HLG Active Noise Reduction","Speaker Output: 20W AI Sound AI Acoustic Tuning Clear Voice III Bluetooth Audio Playback TV Sound Mode Share","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 Home Dashboard LG Content Store Sports Alert","65UP7740PTZ","Screen Size: 65 inch"
"LG 109.22 cm (43 Inches) Smart Ultra HD 4K LED TV 43UM7790PTA (2021 Model, Black) 3 Year Warranty","LG","₹48765.00","₹64990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010542327_437Wx649H_202109091925061.jpeg",0,0,0,"https://www.tatacliq.com/lg-109-22-cm-43-inches-smart-ultra-hd-4k-led-tv-43um7790pta-2021-model-black-3-year-warranty/p-mp000000010542327","Resolution : 3840 x 2160 Pixels   Refresh Rate : 60 Hz","Display Features: Wide Viewing Angle HDR HDR 10 HLG Quad Core Processor True Color Accuracy","Speaker Output: 35W DTS Virtual:X Sound Built In Woofer AI Acoustic Tuning Clear Voice III Bluetooth Audio Playback","Operating System: LG webOS LG AI ThinQ Google Assistant Amazon Alexa Apple Airplay 2 Home Dashboard LG Content Store Full Web Browser","43UM7790PTA","Screen Size: 43 inch"
"LG 190.5 cm (75 Inches) Smart 4K Ultra HD LED TV 75UP8000PTZ (2021 Model, Black) 3 Year Warranty","LG","₹174392.75","₹279990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010495293_437Wx649H_202109031609261.jpeg",0,0,0,"https://www.tatacliq.com/lg-190-5-cm-75-inches-smart-4k-ultra-hd-led-tv-75up8000ptz-2021-model-black-3-year-warranty/p-mp000000010495293","Resolution : 3840 x 2160 Pixels | Refresh Rate : 60 Hz","Display Feature: Intelligent Quad Core Processor 4K|Active HDR|HDR 10 Pro|HLG|True Color Accuracy|Active Noise Reduction","Sound Output: 20W|AI Sound Pro|AI Acoustic Tuning|Clear Voice III|Bluetooth Audio Playback|2.0 Ch Speaker","Operating System: LG WebOS|AI ThinQ|Google Assistant|Amazon Alexa|Apple Airplay 2|Home Dashboard|Content Store|Sports Alert","75UP8000PTZ",
"Lloyd 126 cm (50 Inches) Android Smart Ultra HD 4K LED TV 50US900B (Black)","Lloyd","₹54986.00","₹70490.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010269403_437Wx649H_202108121649081.jpeg",0,0,0,"https://www.tatacliq.com/lloyd-126-cm-50-inches-android-smart-ultra-hd-4k-led-tv-50us900b-black/p-mp000000010269403","Resolution: 3840 x 2160 Pixels","Display Feature: 4K HDR | Micro Dimming | A+ Grade Panel","Sound Output: 20W | Dolby Audio","Operating System : Android","50US900B",
"Sony 189 cm (75 Inches) Android Smart 4K Ultra HD LED TV XR-75X90J (2021 Model, Black)","Sony","₹309989.00","₹379900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009823983_437Wx649H_202108010257361.jpeg",0,0,0,"https://www.tatacliq.com/sony-189-cm-75-inches-android-smart-4k-ultra-hd-led-tv-xr-75x90j-2021-model-black/p-mp000000009823983","Resolution: 3840 x 2160 pixels","Display Feature: Live Colour Technology XR Smoothing XR Triluminos Pro Cognitive Processor XR XR Motion Clarity HDR10 HLG XR 4K Upscaling","Sound Output: 20W Dolby Audio Dolby Atmos DTS Digital Surround 3D Surround Upscaling Acoustic Multi-Audio 3D Surround Upscaling XR Sound Position","Operating System: Android Built-in Chromecast Apple Homekit Voice Search Google TV Google Assistant Alexa","XR-75X90J","Screen Size: 75 inch"
"Xiaomi 189.4 cm (75 Inches) Android Smart Ultra HD 4K LED TV L75M6-ESG (2021 Model, Black)","Xiaomi","₹146921.00","₹199999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010893037_437Wx649H_202110102238441.jpeg",0,0,0,"https://www.tatacliq.com/xiaomi-189-4-cm-75-inches-android-smart-ultra-hd-4k-led-tv-l75m6-esg-2021-model-black/p-mp000000010893037","Resolution : 3840 x 2160 Pixels   Refresh Rate : 120 Hz","Display Feature: Vivid Picture Engine (VPE) Dynamic Noise Reduction Dolby Vision HDR10 Plus HDR Vivid","Speaker Output: 30W   Dolby Audio   DTS-HD   Stereo Sound   High-Definition Sound","Operating System: Android   PatchWall   Screen Mirroring   Google Play Store   Chromecast in-built   Google Assistant   Miracast","L75M6-ESG",
"Samsung 208 cm (82 Inches) Smart 8K Ultra HD QLED TV 82Q900RBK (Black, 2019 Range)","Samsung","₹699579.00","₹1699900.00","//img.tatacliq.com/images/i4/437Wx649H/MP000000004930015_437Wx649H_20190618120513.jpeg",0,0,0,"https://www.tatacliq.com/samsung-208-cm-82-inches-smart-8k-ultra-hd-qled-tv-82q900rbk-black-2019-range/p-mp000000004930015","Resolution: 7680 x 4320 Pixels","USB: 3, HDMI: 4","Speaker Output: 60 W","Screen Size: 208 cm (82 Inches)","QA82Q900RBKXXL",
"LG 108 cm (43 Inches) Smart Full HD LED TV 43LM6360PTB (Black)","LG","₹38990.00","₹51990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000004994787_437Wx649H_202107292224041.jpeg",4.67,6,4,"https://www.tatacliq.com/lg-108-cm-43-inches-smart-full-hd-led-tv-43lm6360ptb-black/p-mp000000004994787","Resolution: 1920 x 1080 Pixels   Refresh Rate: 50Hz","Display Features: Dynamic Color Enhancer   Hybrid Log Gamma (HLG)   HDR Dynamic Tone Mapping","Speaker Output: 20 W   Dolby Audio   DTS Virtual:X   Clear Voice III   Bluetooth Audio Playback","Operating System : webOS   AI ThinQ   LG Magic Remote   Miracast","43LM6360PTB","Screen Size: 43 inch"
"TCL L43S6500FS 109.22 cm (43 Inches) Android Smart Full HD LED TV (Black)","TCL","₹30289.00","₹47990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000004308929_437Wx649H_202107292227361.jpeg",3.75,8,2,"https://www.tatacliq.com/tcl-l43s6500fs-109-22-cm-43-inches-android-smart-full-hd-led-tv-black/p-mp000000004308929","Resolution : 1920 x 1080 Pixels   Refresh Rate : 60Hz","Display Features : 178 Degrees Viewing Angle   IPQ Engine   Micro Dimming","Speaker Output : 2 x 10 W   Stereo Surrounding Soundbox Speaker   Dolby Audio   Smart Volume","Operating System : Android 0   Google Assistant Compatible   Chromecast Built in","43S6500","Screen Size: 43 inch"
"LG 109.22 cm (43 Inches) Smart 4K Ultra HD LED TV 43UN7300PTC (Black)","LG","₹54998.00","₹55999.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007353965_437Wx649H_202107292225011.jpeg",4.65,34,13,"https://www.tatacliq.com/lg-109-22-cm-43-inches-smart-4k-ultra-hd-led-tv-43un7300ptc-black/p-mp000000007353965","Resolution: 3840 x 2160 pixels | Refresh Rate : 50 Hz","Display Features : True Color Accuracy | Technicolor Expert Mode (HDR) | HDR Dynamic Tone Mapping | Filmmaker Mode | Double Step Noise Reduction","Speaker Output: 20 W | Dolby Digital Decoder | Clear Voice III | AI Acoustic Tuning | Ultra Surround Sound | Wireless Sound Sync","Operating System: webOS Smart TV | Miracast | Google Assistant and Amazon Alexa Support | Apple Air Play and Apple HomeKit Support | 360 VR","43UN7300PTC","Screen Size: 43 inch"
"Panasonic 139 cm (55 Inches) Smart 4K Ultra HD LED TV TH-55GX500DX (Black, 2019 Model)","Panasonic","₹55668.00","₹65490.00","//img.tatacliq.com/images/i4/437Wx649H/MP000000005335164_437Wx649H_20190828130748.jpeg",5,1,0,"https://www.tatacliq.com/panasonic-139-cm-55-inches-smart-4k-ultra-hd-led-tv-th-55gx500dx-black-2019-model/p-mp000000005335164","Resolution: 3840 x 2160 Pixels","USB: 2, HDMI: 3","Speaker Output: 20 W","Screen Size: 139 cm (55 Inches)","TH-55GX500DX",
"LG 108 cm (43 Inches) Smart Full HD LED TV 43LM5760PTC (Black)","LG","₹43809.50","₹44990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000004994537_437Wx649H_202107292224121.jpeg",0,0,0,"https://www.tatacliq.com/lg-108-cm-43-inches-smart-full-hd-led-tv-43lm5760ptc-black/p-mp000000004994537","Resolution: 1920 x 1080 Pixels","USB: 1, HDMI: 2","Speaker Output: 10 W","Screen Size: 108 cm (43 Inches)","43LM5760PTC","Screen Size: 43 inch"
"LG 80 cm (32 Inches) Smart HD Ready LED TV 32LM576BPTC (Black)",,"₹24698.00","₹24790.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000004994788_437Wx649H_202107292224071.jpeg",4.5,10,5,"https://www.tatacliq.com/lg-80-cm-32-inches-smart-hd-ready-led-tv-32lm576bptc-black/p-mp000000004994788","Resolution: 1366 x 768 Pixels","USB: 1, HDMI: 2","Speaker Output: 10 W","Screen Size: 80 cm (32 Inches)","32LM576BPTC","Screen Size: 32 inch"
"Samsung 163 cm (65 Inches) Smart 4K Ultra HD LED TV 65Q60RAK (Charcoal Black)","Samsung","₹139000.00","₹219990.00","//img.tatacliq.com/images/i4/437Wx649H/MP000000004836725_437Wx649H_20190525213858.jpeg",4.93,15,6,"https://www.tatacliq.com/samsung-163-cm-65-inches-smart-4k-ultra-hd-led-tv-65q60rak-charcoal-black/p-mp000000004836725","Resolution: 3840 x 2160 Pixels","USB: 2, HDMI: 4","Speaker Output: 20 W","Screen Size: 163 cm (65 Inches)","65Q60RAK","Screen Size: 65 inch"
"Samsung 108 cm (43 Inches) Smart 4K Ultra HD LED TV 43RU7470 (Titan Grey)","Samsung","₹45190.00","₹67900.00","//img.tatacliq.com/images/i6/437Wx649H/MP000000004837097_437Wx649H_20200910170655.jpeg",4.88,17,8,"https://www.tatacliq.com/samsung-108-cm-43-inches-smart-4k-ultra-hd-led-tv-43ru7470-titan-grey/p-mp000000004837097","Resolution : 3840 x 2160 Pixels   Motion Rate : 100","Display Features : Dynamic Crystal Color   HDR 10+   HLG (Hybrid Log Gamma)","Processor : UHD Quad Core Processor   Speaker Output : 20 W (RMS)   Dolby Digital Plus   Bluetooth Audio","Operating System : Tizen   Bixby Support   Works with Google Assistant   Screen Mirroring   Netflix, YouTube, Hotstar Compatible","UA43RU7470UXXL",
"Samsung 163 cm(65 Inches) Smart 4K Ultra HD LED TV 65NU7090 (Glossy Black)","Samsung","₹80900.00","₹146000.00","//img.tatacliq.com/images/i4/437Wx649H/MP000000004837290_437Wx649H_20190525231657.jpeg",5,1,1,"https://www.tatacliq.com/samsung-163-cm65-inches-smart-4k-ultra-hd-led-tv-65nu7090-glossy-black/p-mp000000004837290","Resolution: 3840 x 2160 Pixels","HDMI: 2, USB: 1","Speaker Output: 20 W","Screen Size: 163 cm (65 Inches)","65NU7090","Screen Size: 65 inch"
"Sony 108 cm (43 Inches) Smart Full HD LED TV KLV-43W672G (Black)","Sony","₹51139.00","₹59990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000004857682_437Wx649H_202107292223001.jpeg",4.71,21,10,"https://www.tatacliq.com/sony-108-cm-43-inches-smart-full-hd-led-tv-klv-43w672g-black/p-mp000000004857682","Resolution : 1920 x 1080 Pixels   Refresh Rate : 50Hz","Display Features : Live Colour Technology   X-Reality PRO   Dynamic Contrast Enhancer   Motionflow XR 200","Speaker Output : 10 W + 10 W   Dolby Audio   DTS Digital Surround   ClearAudio+   S-Force Front Surround   Built in Woofer","Operating System : Linux   Smart Plug and Play   Smart Remote","KLV-43W672G","Screen Size: 43 inch"
"LG 32LK628BPTF 80 cm (32 inches) Smart HD Ready LED TV (2018 Model, Black)","LG","₹30099.00","₹34990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000003465443_437Wx649H_202107292223531.jpeg",4.29,21,8,"https://www.tatacliq.com/lg-32lk628bptf-80-cm-32-inches-smart-hd-ready-led-tv-2018-model-black/p-mp000000003465443","Resolution: 1366 x 768 Pixels","USB: 1, HDMI: 3","Speaker Output : 35 W","Screen Size: 80 cm (32 inches)","32LK628BPTF","Screen Size: 32 inch"
"Haier LE43B9200WB 108 cm (42.5 Inches) Full HD LED TV (Black)","Haier","₹32000.00","₹39990.00","//img.tatacliq.com/images/i3/437Wx649H/MP000000004420862_437Wx649H_20190222212347.jpeg",0,0,0,"https://www.tatacliq.com/haier-le43b9200wb-108-cm-42-5-inches-full-hd-led-tv-black/p-mp000000004420862","Resolution: 1920 x 1080 Pixels","USB: 1, HDMI: 3","Speaker Output : 10W x 2","Screen Size: 108 cm (42.5 Inches)","LE43B9200WB",
"Vu 126 cm (50 Inches) Google Certified Android Smart 4K Ultra HD DLED Cinema TV 50CA (2020 Model)","VU","₹45998.00","₹60000.00","//img.tatacliq.com/images/i6/437Wx649H/MP000000006419835_437Wx649H_20200130212039.jpeg",4,4,0,"https://www.tatacliq.com/vu-126-cm-50-inches-google-certified-android-smart-4k-ultra-hd-dled-cinema-tv-50ca-2020-model/p-mp000000006419835","Resolution: 3840 x 2160 Pixels | Refresh Rate : 60Hz","Operating System : Google Android PIE 9.0 | Google Assistant Compatible| Google Play Store | Netflix/Prime Video/Hotstar","Speaker Output: 15 W + 15 W (Master Speaker) / 5 W + 5 W (Tweeter Speaker) | Dolby Audio Processing","Display Features: LED Panel | Dolby Vision | Pixelium Glass Technology","50CA","Screen Size: 50 inch"
"Samsung 138 cm (55 Inches) Smart 4K Ultra HD LED TV UA55AU9070ULXL (2021 Model, Black)","Samsung","₹75978.00","₹92900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010042642_437Wx649H_202107202305111.jpeg",0,0,0,"https://www.tatacliq.com/samsung-138-cm-55-inches-smart-4k-ultra-hd-led-tv-ua55au9070ulxl-2021-model-black/p-mp000000010042642","Resolution: 3840 x 2160 pixels | Refresh Rate: 120Hz","Display Feature: Dynamic Crystal Color|Crystal Processor 4K|HDR|Motion Xcelerator Turbo|HDR 10+|HLG|Dynamic Refresh Technology","Sound Output: 20W|Q-Symphony|Object Tracking Sound Lite|Dolby Digital Plus|Sound Mirroring|Adaptive Sound","Operating System: Tizen|Multi View|Tap View|Bixby|Works with Alexa and Google Assistant|PC Mode|Content Guide|Samsung TV Plus","UA55AU9070ULXL",
"Vu 108 cm (43 Inches) Android Smart 4K Ultra HD LED TV  43PM (Black)","VU","₹38899.00","₹45000.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000007281343_437Wx649H_202109151841451.jpeg",0,0,0,"https://www.tatacliq.com/vu-108-cm-43-inches-android-smart-4k-ultra-hd-led-tv-43pm-black/p-mp000000007281343","Resolution: 3840 x 2160 pixels | Refresh Rate : 60 Hz","Display Feature : Dolby Vision | 178 Degrees Viewing Angle | Digital Noise Filter | 400 nits Brightness","Speaker Output: 24 W | Dolby Audio MS12 | Surround Sound Audio with DTS Virtual X","Operating System: Android PIE 9.0 | Built In Chromecast | Screen Mirroring | Smart Remote","43PM","Screen Size: 43 inch"
"Sony 164 cm (65 Inches) Android Smart 4K Ultra HD LED TV XR-65X90J (2021 Model, Black)","Sony","₹160890.00","₹239900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009823984_437Wx649H_202108010257301.jpeg",0,0,0,"https://www.tatacliq.com/sony-164-cm-65-inches-android-smart-4k-ultra-hd-led-tv-xr-65x90j-2021-model-black/p-mp000000009823984","Resolution: 3840 x 2160 pixels","Display Feature: Live Colour Technology XR Smoothing XR Triluminos Pro Cognitive Processor XR XR Motion Clarity HDR10 HLG XR 4K Upscaling","Sound Output: 20W Dolby Audio Dolby Atmos DTS Digital Surround 3D Surround Upscaling Acoustic Multi-Audio 3D Surround Upscaling XR Sound Position","Operating System: Android Built-in Chromecast Apple Homekit Voice Search Google TV Google Assistant Alexa","XR-65X90J",
"Sony 139.7 cm (55 Inches) Android Smart 4K Ultra HD LED TV XR-55X90J (2021 Model, Black)","Sony","₹123490.00","₹149900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009824766_437Wx649H_202107292242021.jpeg",2,1,0,"https://www.tatacliq.com/sony-139-7-cm-55-inches-android-smart-4k-ultra-hd-led-tv-xr-55x90j-2021-model-black/p-mp000000009824766","Resolution: 3840 x 2160 pixels","Display Feature: Live Colour Technology XR Smoothing XR Triluminos Pro Cognitive Processor XR XR Motion Clarity HDR10 HLG XR 4K Upscaling","Sound Output: 20W Dolby Audio Dolby Atmos DTS Digital Surround 3D Surround Upscaling Acoustic Multi-Audio 3D Surround Upscaling XR Sound Position","Operating System: Android Built-in Chromecast Apple Homekit Voice Search Google TV Google Assistant Alexa","XR-55X90J","Screen Size: 55 inch"
"Samsung 108 cm (43 Inches) Smart Crystal 4K Ultra HD LED TV UA43AU8000KLXL (2021 Model, Black)","Samsung","₹49608.00","₹59990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009724916_437Wx649H_202107292239571.jpeg",5,4,1,"https://www.tatacliq.com/samsung-108-cm-43-inches-smart-crystal-4k-ultra-hd-led-tv-ua43au8000klxl-2021-model-black/p-mp000000009724916","Resolution: 3840 x 2160 pixels","Display Feature: Dynamic Crystal Color|Crystal Processor 4K|4K UHD Resolution|HDR|Motion Xcelerator|HDR 10+|HLG","Speaker Output: 20W|Dolby Digital Plus|Q-Symphony|Sound Mirroring|Adaptive Sound","Operating System: Tizen|Bixby|Google Assistant|Alexa|Tap View|PC Mode|Samsung TV Plus|Content Guide|SmartThings App Support","UA43AU8000KLXL","Screen Size: 43 inch"
"Sony 126 cm (50 Inches) Android Smart Ultra HD 4K LED TV KD-50X80J (2021 Model, Black)","Sony","₹80739.00","₹99900.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000010250294_437Wx649H_202108101712371.jpeg",0,0,0,"https://www.tatacliq.com/sony-126-cm-50-inches-android-smart-ultra-hd-4k-led-tv-kd-50x80j-2021-model-black/p-mp000000010250294","Resolution: 3840 x 2160 Pixels | Motion Rate : 50Hz","Display Feature: 4K HDR Processor X1|4K X-Reality PRO|Live Colour Technology|TRILUMINOS PRO|Motionflow XR 200|HDR10|HLG|Dolby Vision","Sound Output: 20W|Bass Reflex Speaker|X-Balanced Speaker|Dolby Audio|Dolby Atmos|DTS Digital Surround","Operating System: Android|Built-in Chromecast|Apple Airplay|Apple Homekit|Voice Search|Google Assistant|Works with Alexa","KD-50X80J","Screen Size: 50 inch"
"Panasonic 108 cm (43 Inches) Android 4K Ultra HD LED TV Viera TH-43JX750DX (Black)","Panasonic","₹43730.00","₹56990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009402062_437Wx649H_202107292223571.jpeg",5,3,1,"https://www.tatacliq.com/panasonic-108-cm-43-inches-android-4k-ultra-hd-led-tv-viera-th-43jx750dx-black/p-mp000000009402062","Resolution: 3840 x 2160 pixels","Display Feature : 4K Colour Engine, Accuview Display, Wide Viewing Angle, HEXA Chroma Drive, Wide Colour Gamut, HDR (Multiple Formats)","Speaker Output : 20 W, Home Theatre Built-in, Audio Link (Bluetooth), Dolby Audio, Dts Studio Sound","Operating System (Android 10), Google Assistant, Google Home, Works with Alexa, Chromecast Built-in, MirAIe, Internal Memory","TH-43JX750DX","Screen Size: 43 inch"
"Panasonic 139 cm (55 Inches) Android Smart 4K Ultra HD LED TV TH-55JX750DX (Black)","Panasonic","₹59482.00","₹82990.00","//img.tatacliq.com/images/i7/437Wx649H/MP000000009830412_437Wx649H_202106241159231.jpeg",0,0,0,"https://www.tatacliq.com/panasonic-139-cm-55-inches-android-smart-4k-ultra-hd-led-tv-th-55jx750dx-black/p-mp000000009830412","Resolution: 3840 x 2160 Pixels | Refresh Rate: 60 Hertz","Display Feature: 4K Colour Engine|Accuview Display|HEXA Chroma Drive|Wide Colour Gamut|HDR","Sound Output: 20W|Home Theatre Built-in|Dolby Audio|Dts Studio Sound","Operating System: Android|Chromecast|MirAle|Built-in Google Assistant|Works with Alexa|","TH-55JX750DX","Screen Size: 55 inch"
